X,survey_name,scale_name,scored_scale,pID,score,n_items,n_missing,method,measure,score_std
243,LP2 well-being prediction,PWB,environmental_mastery,WBP027,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
244,LP2 well-being prediction,PWB,environmental_mastery,WBP028,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
245,LP2 well-being prediction,PWB,environmental_mastery,WBP029,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
246,LP2 well-being prediction,PWB,environmental_mastery,WBP030,1.66666666666667,3,0,mean,PWB environmental_mastery,-2.72813925007744
247,LP2 well-being prediction,PWB,environmental_mastery,WBP031,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
248,LP2 well-being prediction,PWB,environmental_mastery,WBP032,5,3,0,mean,PWB environmental_mastery,0.263120029195286
249,LP2 well-being prediction,PWB,environmental_mastery,WBP033,6,3,0,mean,PWB environmental_mastery,1.16049781297711
250,LP2 well-being prediction,PWB,environmental_mastery,WBP034,6.66666666666667,3,0,mean,PWB environmental_mastery,1.75874966883166
251,LP2 well-being prediction,PWB,environmental_mastery,WBP035,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
252,LP2 well-being prediction,PWB,environmental_mastery,WBP036,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
253,LP2 well-being prediction,PWB,environmental_mastery,WBP037,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
254,LP2 well-being prediction,PWB,environmental_mastery,WBP038,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
255,LP2 well-being prediction,PWB,environmental_mastery,WBP039,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
256,LP2 well-being prediction,PWB,environmental_mastery,WBP040,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
257,LP2 well-being prediction,PWB,environmental_mastery,WBP041,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
258,LP2 well-being prediction,PWB,environmental_mastery,WBP042,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
259,LP2 well-being prediction,PWB,environmental_mastery,WBP043,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
260,LP2 well-being prediction,PWB,environmental_mastery,WBP044,5,3,0,mean,PWB environmental_mastery,0.263120029195286
261,LP2 well-being prediction,PWB,environmental_mastery,WBP045,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
262,LP2 well-being prediction,PWB,environmental_mastery,WBP046,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
263,LP2 well-being prediction,PWB,environmental_mastery,WBP047,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
264,LP2 well-being prediction,PWB,environmental_mastery,WBP048,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
265,LP2 well-being prediction,PWB,environmental_mastery,WBP049,4.16666666666667,6,0,mean,PWB environmental_mastery,-0.484694790622894
266,LP2 well-being prediction,PWB,environmental_mastery,WBP050,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
267,LP2 well-being prediction,PWB,environmental_mastery,WBP051,6,3,0,mean,PWB environmental_mastery,1.16049781297711
268,LP2 well-being prediction,PWB,environmental_mastery,WBP052,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
269,LP2 well-being prediction,PWB,environmental_mastery,WBP053,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
270,LP2 well-being prediction,PWB,environmental_mastery,WBP054,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
271,LP2 well-being prediction,PWB,environmental_mastery,WBP055,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
272,LP2 well-being prediction,PWB,environmental_mastery,WBP056,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
273,LP2 well-being prediction,PWB,environmental_mastery,WBP057,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
274,LP2 well-being prediction,PWB,environmental_mastery,WBP058,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
275,LP2 well-being prediction,PWB,environmental_mastery,WBP059,5,3,0,mean,PWB environmental_mastery,0.263120029195286
276,LP2 well-being prediction,PWB,environmental_mastery,WBP060,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
277,LP2 well-being prediction,PWB,environmental_mastery,WBP061,2,3,0,mean,PWB environmental_mastery,-2.42901332215017
278,LP2 well-being prediction,PWB,environmental_mastery,WBP062,5,3,0,mean,PWB environmental_mastery,0.263120029195286
279,LP2 well-being prediction,PWB,environmental_mastery,WBP063,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
280,LP2 well-being prediction,PWB,environmental_mastery,WBP064,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
281,LP2 well-being prediction,PWB,environmental_mastery,WBP065,5,3,0,mean,PWB environmental_mastery,0.263120029195286
282,LP2 well-being prediction,PWB,environmental_mastery,WBP066,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
283,LP2 well-being prediction,PWB,environmental_mastery,WBP067,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
284,LP2 well-being prediction,PWB,environmental_mastery,WBP068,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
285,LP2 well-being prediction,PWB,environmental_mastery,WBP069,6,3,0,mean,PWB environmental_mastery,1.16049781297711
286,LP2 well-being prediction,PWB,environmental_mastery,WBP070,5,3,0,mean,PWB environmental_mastery,0.263120029195286
287,LP2 well-being prediction,PWB,environmental_mastery,WBP071,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
288,LP2 well-being prediction,PWB,environmental_mastery,WBP072,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
289,LP2 well-being prediction,PWB,environmental_mastery,WBP073,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
290,LP2 well-being prediction,PWB,environmental_mastery,WBP074,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
291,LP2 well-being prediction,PWB,environmental_mastery,WBP075,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
292,LP2 well-being prediction,PWB,environmental_mastery,WBP076,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
293,LP2 well-being prediction,PWB,environmental_mastery,WBP077,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
294,LP2 well-being prediction,PWB,environmental_mastery,WBP078,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
295,LP2 well-being prediction,PWB,environmental_mastery,WBP079,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
296,LP2 well-being prediction,PWB,environmental_mastery,WBP080,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
297,LP2 well-being prediction,PWB,environmental_mastery,WBP081,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
298,LP2 well-being prediction,PWB,environmental_mastery,WBP082,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
299,LP2 well-being prediction,PWB,environmental_mastery,WBP083,5,3,0,mean,PWB environmental_mastery,0.263120029195286
300,LP2 well-being prediction,PWB,environmental_mastery,WBP084,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
301,LP2 well-being prediction,PWB,environmental_mastery,WBP085,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
302,LP2 well-being prediction,PWB,environmental_mastery,WBP086,5,3,0,mean,PWB environmental_mastery,0.263120029195286
303,LP2 well-being prediction,PWB,environmental_mastery,WBP087,6,3,0,mean,PWB environmental_mastery,1.16049781297711
304,LP2 well-being prediction,PWB,environmental_mastery,WBP088,6,3,0,mean,PWB environmental_mastery,1.16049781297711
305,LP2 well-being prediction,PWB,environmental_mastery,WBP089,6,3,0,mean,PWB environmental_mastery,1.16049781297711
306,LP2 well-being prediction,PWB,environmental_mastery,WBP090,6,3,0,mean,PWB environmental_mastery,1.16049781297711
307,LP2 well-being prediction,PWB,environmental_mastery,WBP091,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
308,LP2 well-being prediction,PWB,environmental_mastery,WBP092,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
309,LP2 well-being prediction,PWB,environmental_mastery,WBP093,2,3,0,mean,PWB environmental_mastery,-2.42901332215017
310,LP2 well-being prediction,PWB,environmental_mastery,WBP094,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
311,LP2 well-being prediction,PWB,environmental_mastery,WBP095,5.83333333333333,6,0,mean,PWB environmental_mastery,1.01093484901347
312,LP2 well-being prediction,PWB,environmental_mastery,WBP096,6,3,0,mean,PWB environmental_mastery,1.16049781297711
313,LP2 well-being prediction,PWB,environmental_mastery,WBP097,7,3,0,mean,PWB environmental_mastery,2.05787559675893
314,LP2 well-being prediction,PWB,environmental_mastery,WBP098,5.33333333333333,6,0,mean,PWB environmental_mastery,0.562245957122557
315,LP2 well-being prediction,PWB,environmental_mastery,WBP099,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
316,LP2 well-being prediction,PWB,environmental_mastery,WBP100,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
317,LP2 well-being prediction,PWB,environmental_mastery,WBP101,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
318,LP2 well-being prediction,PWB,environmental_mastery,WBP102,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
319,LP2 well-being prediction,PWB,environmental_mastery,WBP103,5,6,0,mean,PWB environmental_mastery,0.263120029195286
320,LP2 well-being prediction,PWB,environmental_mastery,WBP104,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
321,LP2 well-being prediction,PWB,environmental_mastery,WBP105,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
322,LP2 well-being prediction,PWB,environmental_mastery,WBP106,6,3,0,mean,PWB environmental_mastery,1.16049781297711
323,LP2 well-being prediction,PWB,environmental_mastery,WBP107,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
324,LP2 well-being prediction,PWB,environmental_mastery,WBP108,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
325,LP2 well-being prediction,PWB,environmental_mastery,WBP109,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
326,LP2 well-being prediction,PWB,environmental_mastery,WBP110,3.33333333333333,6,0,mean,PWB environmental_mastery,-1.23250961044108
327,LP2 well-being prediction,PWB,environmental_mastery,WBP111,5.16666666666667,6,0,mean,PWB environmental_mastery,0.412682993158926
328,LP2 well-being prediction,PWB,environmental_mastery,WBP112,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
329,LP2 well-being prediction,PWB,environmental_mastery,WBP113,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
330,LP2 well-being prediction,PWB,environmental_mastery,WBP114,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
331,LP2 well-being prediction,PWB,environmental_mastery,WBP115,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
332,LP2 well-being prediction,PWB,environmental_mastery,WBP116,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
333,LP2 well-being prediction,PWB,environmental_mastery,WBP117,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
334,LP2 well-being prediction,PWB,environmental_mastery,WBP118,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
335,LP2 well-being prediction,PWB,environmental_mastery,WBP119,5,3,0,mean,PWB environmental_mastery,0.263120029195286
336,LP2 well-being prediction,PWB,environmental_mastery,WBP120,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
337,LP2 well-being prediction,PWB,environmental_mastery,WBP121,5,3,0,mean,PWB environmental_mastery,0.263120029195286
338,LP2 well-being prediction,PWB,environmental_mastery,WBP122,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
339,LP2 well-being prediction,PWB,environmental_mastery,WBP123,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
340,LP2 well-being prediction,PWB,environmental_mastery,WBP124,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
341,LP2 well-being prediction,PWB,environmental_mastery,WBP125,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
342,LP2 well-being prediction,PWB,environmental_mastery,WBP126,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
343,LP2 well-being prediction,PWB,environmental_mastery,WBP127,6.66666666666667,3,0,mean,PWB environmental_mastery,1.75874966883166
344,LP2 well-being prediction,PWB,environmental_mastery,WBP128,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
345,LP2 well-being prediction,PWB,environmental_mastery,WBP129,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
346,LP2 well-being prediction,PWB,environmental_mastery,WBP130,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
347,LP2 well-being prediction,PWB,environmental_mastery,WBP131,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
348,LP2 well-being prediction,PWB,environmental_mastery,WBP132,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
349,LP2 well-being prediction,PWB,environmental_mastery,WBP133,2.66666666666667,3,0,mean,PWB environmental_mastery,-1.83076146629562
350,LP2 well-being prediction,PWB,environmental_mastery,WBP134,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
351,LP2 well-being prediction,PWB,environmental_mastery,WBP135,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
352,LP2 well-being prediction,PWB,environmental_mastery,WBP136,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
353,LP2 well-being prediction,PWB,environmental_mastery,WBP137,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
354,LP2 well-being prediction,PWB,environmental_mastery,WBP138,6,3,0,mean,PWB environmental_mastery,1.16049781297711
355,LP2 well-being prediction,PWB,environmental_mastery,WBP139,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
356,LP2 well-being prediction,PWB,environmental_mastery,WBP140,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
357,LP2 well-being prediction,PWB,environmental_mastery,WBP141,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
358,LP2 well-being prediction,PWB,environmental_mastery,WBP142,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
359,LP2 well-being prediction,PWB,environmental_mastery,WBP143,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
360,LP2 well-being prediction,PWB,environmental_mastery,WBP144,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
361,LP2 well-being prediction,PWB,environmental_mastery,WBP145,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
362,LP2 well-being prediction,PWB,environmental_mastery,WBP146,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
363,LP2 well-being prediction,PWB,environmental_mastery,WBP147,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
364,LP2 well-being prediction,PWB,environmental_mastery,WBP148,6,3,0,mean,PWB environmental_mastery,1.16049781297711
365,LP2 well-being prediction,PWB,environmental_mastery,WBP149,4.66666666666667,3,0,mean,PWB environmental_mastery,-0.0360058987319842
366,LP2 well-being prediction,PWB,environmental_mastery,WBP150,5,3,0,mean,PWB environmental_mastery,0.263120029195286
367,LP2 well-being prediction,PWB,environmental_mastery,WBP151,4.66666666666667,6,0,mean,PWB environmental_mastery,-0.0360058987319842
368,LP2 well-being prediction,PWB,environmental_mastery,WBP152,6.33333333333333,3,0,mean,PWB environmental_mastery,1.45962374090438
369,LP2 well-being prediction,PWB,environmental_mastery,WBP153,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
370,LP2 well-being prediction,PWB,environmental_mastery,WBP154,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
371,LP2 well-being prediction,PWB,environmental_mastery,WBP155,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
372,LP2 well-being prediction,PWB,environmental_mastery,WBP156,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
373,LP2 well-being prediction,PWB,environmental_mastery,WBP157,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
374,LP2 well-being prediction,PWB,environmental_mastery,WBP158,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
375,LP2 well-being prediction,PWB,environmental_mastery,WBP159,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
376,LP2 well-being prediction,PWB,environmental_mastery,WBP160,4,3,0,mean,PWB environmental_mastery,-0.634257754586534
377,LP2 well-being prediction,PWB,environmental_mastery,WBP161,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
378,LP2 well-being prediction,PWB,environmental_mastery,WBP162,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
379,LP2 well-being prediction,PWB,environmental_mastery,WBP163,5,3,0,mean,PWB environmental_mastery,0.263120029195286
380,LP2 well-being prediction,PWB,environmental_mastery,WBP164,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
381,LP2 well-being prediction,PWB,environmental_mastery,WBP165,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
382,LP2 well-being prediction,PWB,environmental_mastery,WBP166,3.33333333333333,3,0,mean,PWB environmental_mastery,-1.23250961044108
383,LP2 well-being prediction,PWB,environmental_mastery,WBP167,5,3,0,mean,PWB environmental_mastery,0.263120029195286
384,LP2 well-being prediction,PWB,environmental_mastery,WBP168,5.66666666666667,3,0,mean,PWB environmental_mastery,0.861371885049836
385,LP2 well-being prediction,PWB,environmental_mastery,WBP169,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
386,LP2 well-being prediction,PWB,environmental_mastery,WBP170,5,3,0,mean,PWB environmental_mastery,0.263120029195286
387,LP2 well-being prediction,PWB,environmental_mastery,WBP171,6.66666666666667,3,0,mean,PWB environmental_mastery,1.75874966883166
388,LP2 well-being prediction,PWB,environmental_mastery,WBP172,4.33333333333333,3,0,mean,PWB environmental_mastery,-0.335131826659263
389,LP2 well-being prediction,PWB,environmental_mastery,WBP173,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
390,LP2 well-being prediction,PWB,environmental_mastery,WBP174,6,3,0,mean,PWB environmental_mastery,1.16049781297711
391,LP2 well-being prediction,PWB,environmental_mastery,WBP175,3.66666666666667,3,0,mean,PWB environmental_mastery,-0.933383682513804
392,LP2 well-being prediction,PWB,environmental_mastery,WBP176,2.66666666666667,3,0,mean,PWB environmental_mastery,-1.83076146629562
393,LP2 well-being prediction,PWB,environmental_mastery,WBP177,5.33333333333333,3,0,mean,PWB environmental_mastery,0.562245957122557
394,LP2 well-being prediction,PWB,environmental_mastery,WBP178,2.33333333333333,3,0,mean,PWB environmental_mastery,-2.1298873942229
395,LP2 well-being prediction,PWB,environmental_mastery,WBP179,3,3,0,mean,PWB environmental_mastery,-1.53163553836835
